ID,name,govsystem,x,y,race,prod,activity,tag,civlevel,size,SC
2761,Neutral-UJ-1G,1,-30,26,1,0,15065,[],1,2,1
2762,Shizston,3,-25,0,0,0,19990,[],5,2,1
2763,Omarlight,2,-25,0,1,1,19848,[],5,1,1
2764,Neutral-1S9-W,1,-29,25,2,1,15044,[],1,1,1
2765,Neutral-2-1B,1,-29,25,0,1,15042,[],1,2,1
2766,Potty,0,-29,25,2,2,15047,[],1,2,1
2767,Neutral-1Q-19,1,-29,26,1,0,15064,[],1,1,1
2768,Neutral-PB-12,1,-29,26,0,0,15062,[],1,1,1
2769,Neutral-231-1R,1,-30,24,0,1,15039,[],1,4,1
2770,Neutral-1O6-Q,1,-30,24,2,0,15062,[],1,3,1
2771,Neutral-T6-1C,1,-30,24,2,0,15061,[],1,2,1
2772,Neutral-QF-1T,1,-29,24,0,2,15041,[],1,3,1
2773,Threnody,2,29,-28,1,0,23774,[],9,1,1
2774,Braize,2,29,-28,1,2,23596,[],9,2,1
2775,Stowir,0,-1,25,2,2,21192,[MNKY],6,2,1
2776,Ellia,2,-27,-2,0,0,20160,[],5,3,1
2777,Madelia,3,-27,-2,0,2,19705,[],5,4,1
2778,Neutral-1FI-1O,1,-2,25,2,0,15062,[],1,4,1
2779,Kleptocracy,0,-2,25,0,0,21358,[MNKY],7,2,1
2780,topSecret,0,-2,25,1,0,22969,[MNKY],8,2,1
2781,Anarchy,0,-3,25,2,0,21343,[MNKY],7,2,1
2783,Sheba,2,10,27,1,0,19283,[],5,2,1
2785,Simapi,2,10,26,0,1,19241,[],5,3,1
2786,ONSS,2,10,26,1,0,19279,[],5,1,1
2787,Parkside,2,10,26,0,2,19268,[],5,2,1
2788,BB-Yoda,1,3,15,2,1,17684,[],2,3,1
2789,Grogu,1,3,15,0,0,17659,[],2,3,1
2790,Neutral-1SU-1Q,1,15,3,1,0,15063,[],1,2,1
2791,Neutral-1E4-1W,1,15,3,2,0,15063,[],1,1,1
2792,Neutral-G5-H,1,-3,15,2,0,15061,[],1,2,1
2793,Neutral-135-J,1,-3,15,1,1,15043,[],1,2,1
2794,Neutral-1RA-T,1,-3,15,1,2,15044,[],1,1,1
2795,trukchelou,2,-15,3,2,1,20604,[],6,1,1
2796,Neutral-1O3-1,2,-15,3,1,0,15811,[],1,1,1
2797,Robsi5,1,3,-15,0,2,17626,[],3,2,1
2798,Robsi6,1,3,-15,2,2,20344,[],6,2,1
2799,Neutral-1QO-A,1,15,-3,0,0,15062,[],1,2,1
2800,Neutral-1B3-R,1,-3,-15,2,0,15064,[],1,1,1
2801,Neutral-Z2-A,1,-15,-3,2,2,16679,[],2,3,1
2802,Half-gone,1,-15,-26,1,2,22546,[TAG],8,1,1
2803,Shnoopy,1,-15,-26,1,1,22464,[TAG],8,3,1
2804,Y7jacharta,1,-15,-26,1,1,22459,[TAG],8,2,1
2805,Flutterphael,2,-25,-5,0,0,19634,[],4,1,1
2806,Capriking,3,-25,-5,0,1,19290,[],4,3,1
2807,Yozo,2,-25,-5,0,2,19400,[],4,2,1
2808,Neutral-8-1Z,1,27,-8,2,1,15044,[],1,2,1
2809,Neutral-1W6-M,1,27,-8,0,2,15046,[],1,1,1
2810,Neutral-1MU-B,1,27,-8,1,1,3000,[],1,2,1
2811,Kanojo,1,-23,-24,2,0,18976,[TAG],4,1,1
2812,Ooyuki,1,-23,-24,1,2,20477,[TAG],5,3,1
2813,Hanshou,1,-24,-24,2,1,18924,[TAG],4,3,1
2814,Genbuganshitsu,1,-24,-24,2,1,18928,[TAG],4,2,1
2815,Nakaishi,1,-24,-24,1,1,18927,[TAG],4,2,1
2816,Mulet,2,19,27,2,0,22815,[],9,1,1
2817,Obrodai,2,28,-28,1,1,23492,[],9,2,1
2818,Drominad,2,28,-29,1,0,23662,[],9,1,1
2819,Etumos,2,28,-29,2,2,23502,[],9,1,1
2820,Taldain,2,28,-29,0,1,23493,[],9,2,1
2821,Kathreftis,2,30,-29,0,1,23499,[],9,2,1
2822,Yolen,2,30,-29,2,2,23495,[],9,1,1
2823,Ashyn,2,30,-29,1,0,23657,[],9,2,1
2824,Bjendal,2,30,-28,2,0,23654,[],9,3,1
2825,Mythos,2,30,-28,2,0,23667,[],9,3,1
2826,Bendore,2,-26,-1,1,0,20090,[],5,2,1
2827,Benfoot,2,-26,-1,2,2,19852,[],5,2,1
2828,Battleta,2,-26,-1,1,0,20013,[],5,1,1
2829,Ifrity,2,-25,-10,0,1,20220,[],5,2,1
2830,Drottty,2,-25,-10,0,2,20284,[],5,2,1
2831,Kramadam,3,-25,-10,0,0,19926,[],5,2,1
2832,Mulama,2,-26,0,1,2,19895,[],5,1,1
2833,Omardelia,2,-26,0,1,2,19931,[],5,2,1
2834,Manophima,3,-26,0,0,0,15003,[],1,4,1
2835,Komallow,2,-30,-1,1,2,19353,[],4,2,1
2836,Synapse,2,-9,12,2,1,21207,[],6,4,1
2837,Titty-topia,3,-10,-9,0,0,17474,[],2,3,1
2838,dirt,2,-10,-9,1,1,21128,[],6,1,1
2839,Neutral-1HN-1Z,1,4,14,0,1,15046,[],1,2,1
2840,Neutral-3L-A,1,4,14,1,1,15043,[],1,1,1
2841,Neutral-DO-1L,1,14,4,0,2,15044,[],1,2,1
2842,Neutral-1CJ-1R,1,-4,14,1,1,15041,[],1,1,1
2843,Neutral-18G-1X,1,-4,14,0,0,15063,[],1,2,1
2844,Neutral-190-G,1,-4,14,1,1,15043,[],1,3,1
2845,Neutral-PB-8,2,-14,4,1,1,17942,[],3,3,1
2846,Slipcartonneux,2,-14,4,0,0,20651,[],6,1,1
2847,Souffleusacotdo,2,-14,4,0,2,20589,[],6,1,1
2848,Neutral-A8-1Z,1,4,-14,2,0,14860,[],1,2,1
2849,Neutral-11Y-13,1,14,-4,1,1,15042,[],1,1,1
2850,Neutral-CA-3W,2,-4,-14,0,2,19689,[],5,1,1
2851,Neutral-CA-2S,2,-4,-14,2,1,19662,[],4,1,1
2852,Neutral-1RZ-1F,1,-14,-4,0,2,15043,[],1,3,1
2853,Curiosity,0,-7,25,1,2,21394,[MNKY],7,1,1
2854,Productivity,0,-7,25,1,2,21385,[MNKY],7,1,1
2855,Peace,0,-8,25,2,0,21397,[MNKY],7,2,1
2856,Prosperity,0,-8,25,2,1,21313,[MNKY],7,2,1
2857,Tranquility,0,-8,25,0,2,21384,[MNKY],7,1,1
2858,Rottosa,3,-25,-7,0,1,19846,[],5,1,1
2859,Serenity,0,-6,25,1,2,21367,[MNKY],7,2,1
2860,Adversity,0,-6,25,0,2,21363,[MNKY],7,4,1
2861,Singularity,0,-6,25,2,2,21378,[MNKY],7,2,1
2862,Modesty,0,-5,25,2,2,21339,[MNKY],7,4,1
2863,Cabeka,2,-26,-6,2,1,19370,[],4,2,1
2864,NaughtyDog,3,-29,-10,0,1,19671,[],5,4,1
2865,Ogota,2,-28,-3,2,2,19846,[],5,3,1
2866,Willcurity,2,-26,-11,2,2,20317,[],5,1,1
2867,Securityolga,2,-26,-11,0,0,20309,[],5,1,1
2868,Shphy,2,-26,1,0,1,19877,[],5,2,1
2869,Neutral-1JD-1N,1,5,14,1,2,15043,[],1,1,1
2870,Neutral-7O-1F,1,14,5,0,2,15046,[],1,1,1
2871,Neutral-RZ-Y,1,-5,14,1,0,15063,[],1,3,1
2872,Londinium,3,-5,14,0,1,21268,[],7,3,1
2873,Neutral-7F-C,1,-5,14,1,1,15043,[],1,2,1
2874,Neutral-1DU-1N,1,-14,5,1,1,15043,[],1,3,1
2875,Neutral-1DO-1G,1,5,-14,2,2,14845,[],1,1,1
2876,Neutral-1XH-1V,1,5,-14,2,2,14846,[],1,1,1
2877,Neutral-72-F,1,5,-14,0,2,14846,[],1,1,1
2878,Neutral-4D-8,1,14,-5,2,2,15040,[],1,3,1
2879,Neutral-1MQ-15,1,14,-5,0,0,15063,[],1,2,1
2880,Personification,3,-5,-14,0,2,15003,[],1,2,1
2881,trinit,3,-14,-5,0,0,16541,[],2,1,1
2882,Neutral-D7-1U,1,-14,-5,1,2,15044,[],1,1,1
2883,Neutral-13D-Q,1,-14,-5,1,2,15040,[],1,1,1
2884,Kosticievous,2,-30,0,0,2,19362,[],4,4,1
2885,Kolotus,2,-30,0,0,2,19351,[],4,2,1
2886,Grempa,2,-27,-1,1,1,19797,[],5,1,1
2887,Oris,2,-10,12,1,2,20931,[],6,1,1
2888,Cranium,2,-9,13,1,0,20715,[],6,2,1
2889,Carpus,1,-9,13,2,2,22017,[],7,1,1
2890,RatKing,2,-30,-11,0,1,19724,[],5,2,1
2891,Remake,2,-30,-11,2,1,20011,[],5,1,1
2892,Neutral-1KB-3,2,-26,-8,1,1,20125,[],5,3,1
2893,Neutral-1KL-1M,2,-26,-8,0,1,20146,[],5,2,1
2894,Aballia,2,-25,-1,1,1,19777,[],5,2,1
2895,tartmenace,2,-25,-1,1,1,19596,[],5,1,1
2896,Justno,2,-30,-16,1,0,22100,[],7,2,1
2897,Badsugar,0,-30,-16,2,2,22554,[],8,2,1
2898,CCCPO,2,-30,-16,0,2,22407,[],8,3,1
2899,Neutral-X0-P,1,27,-10,0,1,15045,[],1,2,1
2900,Neutral-1TS-U,1,27,-10,2,2,15041,[],1,1,1
2901,Viktor,0,28,-10,1,2,20099,[],5,2,1
2902,Viktor-E,0,28,-10,1,0,20154,[],5,3,1
2903,Neutral-1N1-1W,2,28,-10,2,1,20088,[],5,1,1
2904,Neutral-187-15,1,26,-10,1,1,15044,[],1,2,1
2905,Jeffo,2,-31,30,0,1,16929,[],2,2,1
2906,V0ID,3,-31,30,0,2,15524,[],1,2,1
2907,klock,2,-31,30,1,0,16961,[],2,3,1
2908,CoolPlace,0,6,-29,1,0,23530,[],9,1,1
2909,ColdCase,0,6,-29,1,1,23680,[],10,1,1
2910,Kowood,2,-30,1,1,0,19511,[],4,1,1
2911,Galaga,2,-29,-16,0,2,22385,[],8,1,1
2912,Gorlab,2,-29,-16,2,1,21936,[],7,3,1
2913,Gigatron,2,-29,-16,0,1,21538,[],7,1,1
2914,Neutral-1EC-1Q,1,6,14,1,1,15041,[],1,3,1
2915,Neutral-XB-16,1,6,14,0,0,15063,[],1,3,1
2916,Neutral-DC-1E,1,14,6,2,0,15063,[],1,2,1
2917,Line_Ark,3,-6,14,0,0,21290,[NT],7,1,1
2918,Ravens-Nest,2,-6,14,2,1,18752,[NT],4,3,1
2919,Neutral-DI-H,1,-6,14,2,1,15043,[],1,1,1
2920,Neutral-URI-1M,2,-14,6,2,0,19674,[],5,2,1
2921,Neutral-URI-1T,2,-14,6,1,1,19606,[],5,3,1
2922,Neutral-1Z-L,1,6,-14,1,0,14941,[],1,2,1
2923,Neutral-14U-1B,1,6,-14,1,2,14924,[],1,1,1
2924,Neutral-1WT-1X,1,14,-6,1,0,15063,[],1,2,1
2925,Neutral-7P-1P,1,14,-6,0,2,15043,[],1,2,1
2926,Neutral-1G7-1I,1,-6,-14,0,0,15064,[],1,3,1
2927,Neutral-1XL-J,1,-14,-6,0,1,15042,[],1,1,1
2928,Cariona,2,-26,-5,2,2,19521,[],4,1,1
2929,Neutral-UJ-17,1,7,13,2,0,14959,[],1,4,1
2930,Silveris,3,13,7,0,2,15003,[],1,3,1
2931,Neutral-HW-1T,1,13,7,2,0,15064,[],1,4,1
2932,Neutral-1NK-19,1,13,7,1,1,15044,[],1,1,1
2933,Neutral-4G-U,1,-7,13,1,0,15061,[],1,2,1
2934,Neutral-MC-1H,1,-7,13,0,1,15041,[],1,3,1
2935,TreeShaper,3,-7,13,0,2,24900,[Cake],13,2,1
2936,Neutral-14L-1G,1,-13,7,2,0,15063,[],1,2,1
2937,Neutral-1OB-F,1,-13,7,1,1,15043,[],1,3,1
2938,Neutral-3Y-G,1,7,-13,1,0,15054,[],1,3,1
2939,Neutral-1B0-W,1,7,-13,2,1,15043,[],1,3,1
2940,Neutral-1MS-18,1,13,-7,0,2,15040,[],1,4,1
2941,Neutral-QO-9,1,13,-7,2,2,15041,[],1,3,1
2942,Neutral-13G-W,1,13,-7,2,2,15043,[],1,2,1
2943,ErataWorld-2,1,-7,-13,1,0,16190,[],1,2,1
2944,ErataWorld-4,2,-7,-13,0,1,16216,[],1,1,1
2945,Dumb_planet_nam,2,-13,-7,1,2,15046,[],1,2,1
2946,Neutral-70-B,1,-13,-7,0,2,15040,[],1,4,1
2947,Maconda,2,-28,-2,0,2,19969,[],5,1,1
2948,Neutral-CF-A,2,27,-5,1,0,19273,[],4,2,1
2949,Neutral-1SJ-1V,2,27,-6,1,1,19299,[],4,2,1
2950,Neutral-1LT-1A,2,27,-6,0,2,19558,[],4,2,1
2951,Neutral-1ZW-14,2,27,-6,0,1,19292,[],4,2,1
2952,Democracy,0,-4,25,1,1,21184,[MNKY],7,3,1
2953,Neutral-1EZ-3,2,-26,-7,0,2,20204,[],5,3,1
2954,Neutral-1OD-W,2,-26,-7,1,1,20129,[],5,1,1
2955,Silence,0,7,-30,0,2,23981,[],10,3,1
2956,Farandole,0,7,-30,0,1,23903,[],10,2,1
2957,Fricocratie,0,7,-29,0,2,23487,[],9,2,1
2958,SiropTiphon,0,7,-29,0,2,23460,[],9,1,1
2959,GoodFeeling,0,7,-29,0,2,23414,[],9,2,1
2960,SeedsPeace,0,5,-28,1,0,23406,[],9,1,1
2961,Holistique,0,6,-28,1,1,23582,[],9,1,1
2962,Perspective,0,6,-28,2,0,23333,[],9,2,1
2963,Licorne,0,6,-28,2,1,23280,[],9,1,1
2964,Shambler,2,-30,-10,0,0,20056,[],5,2,1
2965,Bloater,2,-30,-10,0,0,20013,[],5,2,1
2966,Bingo,2,-9,14,0,0,24024,[],11,2,1
2967,Balbo,2,-9,14,2,1,23978,[],11,1,1
2968,Bodo,2,-9,14,1,0,24018,[],11,2,1
2969,SecurityIssues,2,-26,-10,1,2,20193,[],5,1,1
2970,SecurityBSt,2,-26,-10,0,2,19960,[],5,2,1
2971,SecurityConcns,2,-26,-10,1,2,19932,[],5,3,1
2972,Rottoreco,2,-25,1,1,0,19982,[],5,3,1
2973,Neonco,2,-25,1,2,0,20025,[],5,1,1
2974,Frontier3,2,-10,13,2,0,22552,[],8,1,1
2975,Frontier2,2,-10,13,2,1,22460,[],8,2,1
2976,Frontier1,2,-10,13,2,2,22517,[],8,1,1
2977,Frontier4,2,-10,14,1,1,22464,[],8,1,1
2978,BloodBank,2,-10,14,1,2,20805,[],6,2,1
2979,Kostinky,2,-29,-3,0,0,19583,[],4,2,1
2980,SecurityVio,2,-25,-8,0,2,20173,[],5,4,1
2981,Deallopa,2,-25,-8,2,2,20215,[],5,3,1
2982,Betraydnold,2,-25,-8,2,0,20237,[],5,2,1
2983,Neutral-1A5-P,1,8,13,2,1,14952,[],1,2,1
2984,Neutral-VC-C,1,8,13,1,2,14953,[],1,2,1
2985,Neutral-L-W,1,8,13,2,0,14953,[],1,2,1
2986,Neutral-1AD-R,1,13,8,1,1,15041,[],1,3,1
2987,Neutral-WL-1W,1,13,8,2,2,15045,[],1,4,1
2988,Neutral-4E-J,1,13,8,2,2,15044,[],1,1,1
2989,Neutral-RQ-4,1,-8,13,2,0,15056,[],1,1,1
2990,Neutral-24R-Q,1,-8,13,0,0,15057,[],1,2,1
2991,Neutral-2AJ-1T,1,-13,8,0,1,15041,[],1,3,1
2992,Neutral-26A-E,1,-13,8,0,1,15044,[],1,2,1
2993,Neutral-1T3-6,1,-13,8,0,0,15053,[],1,2,1
2994,Neutral-N7-A,1,8,-13,0,2,15046,[],1,1,1
2995,Joyce,1,8,-13,0,1,15044,[],1,2,1
2996,Neutral-14-2,1,13,-8,2,2,15042,[],1,2,1
2997,Neutral-1AY-15,1,13,-8,1,0,15051,[],1,2,1
2998,Epsilon,2,-8,-13,1,0,18200,[],3,3,1
2999,SwissBullz,2,-13,-8,2,2,22914,[],9,3,1
3000,DurexXx,2,-13,-8,2,0,22983,[],9,1,1
3001,BadAbOoM,2,-13,-8,2,0,22958,[],9,1,1
3002,HM01,2,28,-11,0,1,22678,[],9,2,1
3003,XA01,2,29,-10,2,0,22735,[],9,3,1
3004,Neutral-1OO-2,2,29,-10,0,2,20083,[],5,1,1
3005,Neutral-6N-F,1,29,-11,2,1,15039,[],1,3,1
3006,Matwinkle,2,-29,-2,0,0,19899,[],5,2,1
3007,Deadjel,2,-29,-2,1,1,19189,[],4,3,1
3008,Clicker,2,-30,-9,0,1,19858,[],5,3,1
3009,IVStat,2,-8,12,0,0,19461,[],4,2,1
3010,Coltaine,2,23,6,0,0,12112,[],5,3,1
3011,Cotillion,2,23,6,0,2,10283,[],5,2,1
3012,Neutral-1MT-7,1,9,12,0,1,14855,[],1,2,1
3013,angouleme,3,9,12,0,2,16180,[],1,1,1
3014,Opion,3,12,9,0,2,17050,[],2,1,1
3015,zeromack,2,12,9,0,2,15039,[],1,4,1
3016,Neutral-2AM-1I,1,-12,9,1,1,15045,[],1,1,1
3017,Neutral-1Q0-J,1,9,-12,0,1,15040,[],1,2,1
3018,Neutral-158-J,1,12,-9,2,2,15044,[],1,3,1
3019,ErataWorld-3,1,-9,-12,2,1,16136,[],1,2,1
3020,No_Glory_Hole,1,-9,-12,2,0,19825,[],5,2,1
3021,Glory_Hole,1,-9,-12,0,1,19783,[],5,1,1
3022,Neutral-JP,1,-12,-9,0,0,19824,[],5,1,1
3023,Porno_Stash,2,-12,-9,2,0,15051,[],1,2,1
3024,Newb_Wooot,2,-12,-9,2,2,15039,[],1,2,1
3025,Mashark,2,-28,-1,2,0,20105,[],5,3,1
3026,Kostithumpa,2,-28,0,0,0,19407,[],4,3,1
3027,Cheekydani,2,-28,0,1,0,19341,[],4,1,1
3028,Gresauri,2,-28,0,0,2,18967,[],4,2,1
3029,Dastompa,2,-28,1,2,0,18849,[],4,3,1
3030,Jarstic,2,-28,1,2,2,18967,[],4,1,1
3031,Gothstic,2,-28,1,2,2,18521,[],3,2,1
3032,Coba,0,-28,2,1,2,18794,[],4,4,1
3033,Cabre,0,-28,2,0,0,18828,[],4,2,1
3034,Neutral-24I-1U,1,26,6,0,1,14758,[],1,1,1
3035,Neutral-1LI-1U,1,26,6,1,1,14757,[],1,2,1
3036,Homeless,2,25,6,0,1,15223,[],1,2,1
3037,Neutral-11D-19,1,24,6,1,1,14993,[],1,2,1
3038,Neutral-131-1,1,27,6,1,1,14759,[],1,3,1
3039,Beer,2,27,6,2,0,15135,[],1,2,1
3040,Neutral-84-1K,1,28,6,0,1,14756,[],1,1,1
3041,Neutral-E1-15,1,28,6,0,1,14756,[],1,2,1
3042,Neutral-21T-9,1,28,6,2,1,14756,[],1,3,1
3043,Ascended,2,22,6,0,2,14316,[],5,1,1
3044,Adomander,1,22,6,0,0,18252,[],4,2,1
3045,Traveller,0,21,6,1,2,20931,[],6,2,1
3046,Tavore,2,21,6,0,0,18622,[],4,1,1
3047,GreenWeapon,1,21,6,2,2,17817,[],3,3,1
3048,Neutral-ZS-C,1,30,6,0,0,14795,[],1,1,1
3049,Metal_God,2,30,6,2,0,10303,[],4,2,1
3050,Neutral-8Q-W,1,29,6,2,1,14754,[],1,1,1
3051,Zuccini,2,29,6,2,0,6836,[],5,2,1
3052,Stirling,0,-27,2,1,2,18777,[],4,2,1
3053,Stepp,0,-28,3,1,2,18778,[],4,1,1
3054,Kanriti,0,-27,3,0,1,18767,[],4,2,1
3055,Kandari,0,-27,3,0,1,18764,[],4,1,1
3056,New1,1,3,-16,2,1,18540,[],3,3,1
3057,Funtimes,1,3,-16,2,1,18508,[],3,3,1
3058,Pixlia,2,-26,-2,1,1,19849,[],5,2,1
3059,Securizora,2,-26,-9,0,0,20090,[],5,2,1
3060,Frontier7,2,-11,15,2,1,20181,[],5,1,1
3061,Frontier6,2,-11,15,2,1,22396,[],8,2,1
3062,Frontier5,2,-11,14,0,0,22487,[],8,1,1
3063,Neutral-1KP-A,1,-20,30,0,1,17842,[],3,2,1
3064,Neutral-ZH-11,2,-20,30,2,2,22359,[],8,2,1
3065,Neutral-14W-F,2,-20,30,2,1,22236,[],8,3,1
3066,doef,2,28,-12,2,1,18529,[],3,1,1
3067,arrft,2,28,-12,1,0,19542,[],4,3,1
3068,duif,2,28,-12,0,0,18590,[],3,1,1
3069,Haha,1,2,-16,2,2,18590,[],3,1,1
3070,Lols,1,2,-16,1,0,18561,[],3,2,1
3071,Rofl,1,1,-16,1,1,18503,[],3,3,1
3072,Neutral-1K9-1T,1,10,11,0,1,14853,[],1,1,1
3073,Neutral-11P-1P,1,10,11,0,2,14855,[],1,2,1
3074,Neutral-XU-1F,1,10,11,0,1,14858,[],1,3,1
3075,zeromoon,2,11,10,1,1,15039,[],1,1,1
3076,fremmak,2,11,10,2,1,21697,[],7,2,1
3077,Neutral-1W6-J,1,-10,11,1,1,15048,[],1,2,1
3078,Neutral-17B-X,1,-10,11,0,2,15041,[],1,1,1
3079,Neutral-1SL-H,1,-10,11,1,1,15042,[],1,2,1
3080,Neutral-3H-1M,1,-11,10,0,1,15041,[],1,2,1
3081,Neutral-EG-5,1,-11,10,1,1,15045,[],1,1,1
3082,CyphlonB,3,10,-11,0,0,22544,[KoV],9,2,1
3083,CyphlonX,1,11,-10,1,0,15050,[],1,4,1
3084,Neutral-26G-R,1,-10,-11,2,1,15038,[],1,4,1
3085,Hobo_House,2,-11,-10,1,1,15026,[],1,2,1
3086,Gothrity,2,-25,-11,2,2,20069,[],5,1,1
3087,Jarrity,2,-25,-11,0,2,20053,[],5,2,1
3088,Secullopa,2,-25,-11,0,1,19980,[],5,1,1
3089,Neutral-XY-1B,1,2,28,1,1,15039,[],1,1,1
3090,Neutral-CA-E,1,2,28,0,2,15039,[],1,2,1
3091,Neutral-1KX-10,1,2,28,1,1,15039,[],1,2,1
3092,Neutral-1I5-B,1,2,27,0,2,15039,[],1,2,1
3093,Neutral-RU-J,1,2,27,2,1,15044,[],1,1,1
3094,Neutral-1XF-16,1,2,27,2,2,15043,[],1,2,1
3095,Knightsbridge,2,2,26,1,0,22920,[Cake],9,4,1
3096,Kensington,2,2,26,2,1,22863,[Cake],9,1,1
3097,Kilimanjaro,2,2,26,2,0,22984,[Cake],9,1,1
3098,Madeliag,2,-26,-4,0,0,19365,[],4,2,1
3099,Stalker,2,-29,-11,2,1,19824,[],5,2,1
3100,noldtopi,2,-25,-6,1,1,20015,[],5,1,1
3101,Kenddnold,2,-25,-6,0,1,20023,[],5,1,1
3102,nohowla,2,-25,-6,0,0,20097,[],5,3,1
3103,Silvergreco,2,-24,-1,0,2,19955,[],5,2,1
3104,Brainsco,2,-24,-1,2,0,19894,[],5,1,1
3105,Kashmyhr,3,-12,-6,0,2,17802,[],3,3,1
3106,Neutral-J-1S,2,-12,-6,2,1,16579,[],2,2,1
3107,Neutral-1QQ-15,1,-12,-6,0,2,15043,[],1,2,1
3108,Neutral-WF-1U,2,-30,-4,2,1,19309,[],4,1,1
3109,Neutral-1Z1-17,2,-30,-4,2,2,19308,[],4,2,1
3110,Neutral-NP-15,2,-30,-4,2,2,19272,[],4,4,1
3111,Kairos,2,30,-27,1,0,23288,[],9,2,1
3112,Faerun,2,29,-27,1,1,23146,[],9,2,1
3113,MAybe,1,0,-16,1,1,15034,[],1,2,1
3114,Triangle1,1,3,-17,1,0,18519,[],3,1,1
3115,Neutral-QG-G,1,-16,0,1,2,15046,[],1,4,1
3116,Neutral-118-Z,1,-16,0,1,1,15043,[],1,3,1
3117,Neutral-PT-C,1,-16,0,2,0,15051,[],1,3,1
3118,Neutral-JK-I,1,16,0,2,0,15054,[],1,4,1
3119,Neutral-9T-19,1,0,16,1,2,15045,[],1,2,1
3120,Glitterse,2,-25,-9,0,1,19928,[],5,2,1
3121,Ifera,2,-25,-9,0,1,19895,[],5,2,1
3122,Grangder,2,-25,-9,1,2,19947,[],5,1,1
3123,Minero2,1,4,-16,2,1,18506,[],3,1,1
3124,Sadtimes,1,4,-16,2,0,18540,[],3,3,1
3125,Madetopi,2,-27,0,2,1,19964,[],5,1,1
3126,Neutral-1ZO-1,1,1,16,0,1,15034,[],1,1,1
3127,Neutral-1C2-1H,1,1,16,2,1,15020,[],1,1,1
3128,Neutral-MF-1O,1,16,1,0,0,15036,[],1,3,1
3129,Neutral-1S5-7,1,16,1,1,2,15021,[],1,3,1
3130,Cattle,3,-1,16,0,1,17048,[],2,3,1
3131,Neutral-1HJ-1H,1,-16,1,2,2,15032,[],1,1,1
3132,Neutral-1X-12,1,-16,1,1,1,15031,[],1,2,1
3133,Neutral-1KI-1W,1,16,-1,1,1,15032,[],1,2,1
3134,Neutral-6O-Q,1,-1,-16,2,1,15029,[],1,2,1
3135,Neutral-2C7-L,1,-1,-16,1,0,15042,[],1,2,1
3136,Neutral-15Q-19,1,-16,-1,0,0,15035,[],1,2,1
3137,Neutral-19S-U,1,-16,-1,0,1,15030,[],1,2,1
3138,BigMouth,3,-16,-1,0,1,19969,[],5,2,1
3139,Runner,2,-29,-9,2,0,19811,[],5,1,1
3140,Deayanka,2,-29,-9,0,2,19852,[],5,1,1
3141,Arideadnold,2,-29,-9,2,2,19854,[],5,3,1
3142,Seraintruder,2,-27,-9,0,1,19596,[],5,2,1
3143,Intalka,2,-24,-11,2,2,19709,[],5,1,1
3144,Intwinkle,2,-24,-11,1,1,19700,[],5,2,1
3145,Serms,0,-24,-11,0,0,19720,[],5,1,1
3146,Triangle3,1,2,-17,0,2,18512,[],3,1,1
3147,Triangle2,1,2,-17,0,1,18470,[],3,2,1
3148,HA01,2,30,-11,0,0,22597,[],9,1,1
3149,XT01,2,30,-10,2,2,22600,[],9,3,1
3150,AT01,2,30,-10,1,2,22608,[],9,1,1
3151,AM01,2,30,-10,1,1,22548,[],9,2,1
3152,Charon,2,28,-27,2,1,23051,[],9,1,1
3153,Kapnos,2,27,-27,0,0,23109,[],9,2,1
3154,Styx,2,27,-27,1,0,23150,[],9,1,1
3155,Cerberus,2,27,-28,2,0,23148,[],9,2,1
3156,Avernus,2,27,-29,1,2,23073,[],9,2,1
3157,Stygius,2,27,-30,0,0,23106,[],9,3,1
3158,Persephone,2,27,-30,1,0,23148,[],9,1,1
3159,Elysium,2,28,-26,1,0,23144,[],9,1,1
3160,Neutral-VE-1P,1,28,-26,0,0,15049,[],1,2,1
3161,Carceri,2,28,-26,1,1,23049,[],9,4,1
3162,Acheron,2,29,-26,1,2,23066,[],9,2,1
3163,Jones,2,-15,-11,1,0,15061,[],1,2,1
3164,Jupiter,2,-15,-11,1,2,15046,[],1,2,1
3165,Jardeadnold,2,-24,-8,2,2,20029,[],5,2,1
3166,Dealla,2,-24,-8,2,0,19978,[],5,2,1
3167,Caprideadnold,2,-24,-8,1,2,19940,[],5,2,1
3169,Neutral-1S-I,2,-27,-3,2,0,19843,[],5,1,1
3170,Cabezoswoon,2,-27,-3,2,1,19237,[],4,1,1
3171,Neutral-85-4,2,-25,-2,0,2,19824,[],5,1,1
3172,David,2,-28,-11,1,0,19621,[],5,2,1
3173,RileyAbel,0,-28,-11,1,1,19466,[],4,1,1
3174,Frank,2,-28,-11,2,0,19693,[],5,3,1
3175,Grecat,2,-24,0,2,1,19701,[],5,2,1
3176,Grelline,2,-24,0,1,1,19775,[],5,2,1
3177,Greka,2,-24,0,2,1,19741,[],5,1,1
3178,Alamo,0,-27,1,0,1,6374,[],1,1,1
3179,Neutral-CU-1I,0,-27,1,1,1,19472,[],4,4,1
3180,Wendco,0,-27,1,2,0,19614,[],5,4,1
3181,Neutral-CS-C,2,-27,-10,2,2,19731,[],5,2,1
3182,Secunimated,2,-27,-10,2,2,19757,[],5,2,1
3183,Intsmoke,2,-27,-10,2,0,19685,[],5,2,1
3184,Eldeadnold,2,-24,-7,1,1,19667,[],5,3,1
3185,Lupdnold,0,-24,-7,2,0,19715,[],5,1,1
